,Conditions,Date,DateUTC<br />,Dew PointF,Events,Gust SpeedMPH,Humidity,PrecipitationIn,Sea Level PressureIn,TemperatureF,TimeBST,TimeGMT,VisibilityMPH,Wind Direction,Wind SpeedMPH,WindDirDegrees
33,Mostly Cloudy,2014/3/10,2014-03-10 11:00:00<br />,44.0,,,61.0,,30.37,54.0,,11:00 AM,6.0,North,11.5,10.0
34,Mostly Cloudy,2014/3/10,2014-03-10 11:20:00<br />,46.4,,-,77.0,,30.36,53.6,,11:20 AM,5.0,North,11.5,10.0
35,Mostly Cloudy,2014/3/10,2014-03-10 11:50:00<br />,46.4,,-,77.0,,30.39,53.6,,11:50 AM,4.3,North,11.5,10.0
36,Light Haze,2014/3/10,2014-03-10 12:00:00<br />,44.0,,,66.0,,30.38,52.0,,12:00 PM,5.0,NNE,11.5,20.0
37,Mostly Cloudy,2014/3/10,2014-03-10 12:20:00<br />,44.6,,-,76.0,,30.39,51.8,,12:20 PM,5.6,NNE,11.5,20.0
38,Mostly Cloudy,2014/3/10,2014-03-10 12:50:00<br />,44.6,,-,72.0,,30.39,53.6,,12:50 PM,6.2,NE,10.4,50.0
39,Mostly Cloudy,2014/3/10,2014-03-10 13:00:00<br />,45.0,,,62.0,,30.38,54.0,,1:00 PM,13.0,NE,9.2,40.0
40,Mostly Cloudy,2014/3/10,2014-03-10 13:20:00<br />,44.6,,-,72.0,,30.36,53.6,,1:20 PM,6.2,NNE,10.4,20.0
41,Mostly Cloudy,2014/3/10,2014-03-10 13:50:00<br />,44.6,,-,72.0,,30.36,53.6,,1:50 PM,6.2,ENE,12.7,60.0
42,Mostly Cloudy,2014/3/10,2014-03-10 14:00:00<br />,42.0,,,57.0,,30.38,53.0,,2:00 PM,19.0,NNE,13.8,30.0
43,Mostly Cloudy,2014/3/10,2014-03-10 14:20:00<br />,44.6,,-,72.0,,30.36,53.6,,2:20 PM,6.2,NE,11.5,40.0
44,Mostly Cloudy,2014/3/10,2014-03-10 14:50:00<br />,42.8,,-,71.0,,30.39,51.8,,2:50 PM,6.2,North,10.4,10.0
45,Overcast,2014/3/10,2014-03-10 15:00:00<br />,42.0,,,58.0,,30.39,52.0,,3:00 PM,18.0,NNE,12.7,20.0
46,Scattered Clouds,2014/3/10,2014-03-10 15:20:00<br />,42.8,,-,71.0,,30.39,51.8,,3:20 PM,6.2,NE,10.4,40.0
47,Scattered Clouds,2014/3/10,2014-03-10 15:50:00<br />,42.8,,-,71.0,,30.39,51.8,,3:50 PM,6.2,NNE,9.2,20.0
48,Mostly Cloudy,2014/3/10,2014-03-10 16:00:00<br />,41.0,,,58.0,,30.4,51.0,,4:00 PM,19.0,NNE,11.5,20.0
49,Mostly Cloudy,2014/3/10,2014-03-10 16:20:00<br />,41.0,,-,71.0,,30.42,50.0,,4:20 PM,6.2,NNE,12.7,20.0
50,Mostly Cloudy,2014/3/10,2014-03-10 16:50:00<br />,41.0,,-,76.0,,30.42,48.2,,4:50 PM,6.2,North,10.4,10.0
51,Overcast,2014/3/10,2014-03-10 17:00:00<br />,39.0,,,63.0,,30.44,48.0,,5:00 PM,19.0,North,11.5,10.0
52,Mostly Cloudy,2014/3/10,2014-03-10 17:20:00<br />,41.0,,-,76.0,,30.45,48.2,,5:20 PM,6.2,NNE,8.1,30.0
53,Mostly Cloudy,2014/3/10,2014-03-10 17:50:00<br />,41.0,,-,76.0,,30.45,48.2,,5:50 PM,6.2,NNE,9.2,30.0
54,Overcast,2014/3/10,2014-03-10 18:00:00<br />,39.0,,,65.0,,30.46,47.0,,6:00 PM,25.0,NNE,10.4,20.0
55,Mostly Cloudy,2014/3/10,2014-03-10 18:20:00<br />,39.2,,-,76.0,,30.45,46.4,,6:20 PM,6.2,NNE,9.2,30.0
56,Mostly Cloudy,2014/3/10,2014-03-10 18:50:00<br />,39.2,,-,76.0,,30.48,46.4,,6:50 PM,6.2,NE,11.5,50.0
57,Mostly Cloudy,2014/3/10,2014-03-10 19:00:00<br />,38.0,,,62.0,,30.48,47.0,,7:00 PM,19.0,NE,11.5,40.0
58,Mostly Cloudy,2014/3/10,2014-03-10 19:20:00<br />,39.2,,-,76.0,,30.48,46.4,,7:20 PM,6.2,NNE,8.1,30.0
59,Mostly Cloudy,2014/3/10,2014-03-10 19:50:00<br />,39.2,,-,76.0,,30.48,46.4,,7:50 PM,6.2,NE,11.5,40.0
60,Mostly Cloudy,2014/3/10,2014-03-10 20:00:00<br />,37.0,,,62.0,,30.49,46.0,,8:00 PM,22.0,NE,12.7,40.0
61,Mostly Cloudy,2014/3/10,2014-03-10 20:20:00<br />,39.2,,-,81.0,,30.48,44.6,,8:20 PM,6.2,NE,9.2,40.0
62,Scattered Clouds,2014/3/10,2014-03-10 20:50:00<br />,37.4,,-,76.0,,30.51,44.6,,8:50 PM,6.2,NE,8.1,50.0
63,Mostly Cloudy,2014/3/10,2014-03-10 21:00:00<br />,37.0,,,64.0,,30.5,45.0,,9:00 PM,17.0,NE,9.2,40.0
64,Mostly Cloudy,2014/3/10,2014-03-10 21:20:00<br />,37.4,,-,76.0,,30.51,44.6,,9:20 PM,6.2,NE,8.1,50.0
65,Mostly Cloudy,2014/3/10,2014-03-10 21:50:00<br />,37.4,,-,76.0,,30.51,44.6,,9:50 PM,6.2,NE,9.2,40.0
66,Overcast,2014/3/10,2014-03-10 22:00:00<br />,36.0,,,62.0,,30.51,45.0,,10:00 PM,19.0,NE,10.4,40.0
67,Mostly Cloudy,2014/3/10,2014-03-10 22:20:00<br />,37.4,,-,76.0,,30.51,44.6,,10:20 PM,6.2,NE,9.2,50.0
68,Mostly Cloudy,2014/3/10,2014-03-10 22:50:00<br />,37.4,,-,76.0,,30.51,44.6,,10:50 PM,6.2,NE,10.4,50.0
69,Overcast,2014/3/10,2014-03-10 23:00:00<br />,36.0,,,64.0,,30.51,44.0,,11:00 PM,19.0,NE,12.7,40.0
70,Mostly Cloudy,2014/3/10,2014-03-10 23:20:00<br />,37.4,,-,76.0,,30.51,44.6,,11:20 PM,6.2,NE,9.2,40.0
71,Mostly Cloudy,2014/3/10,2014-03-10 23:50:00<br />,37.4,,-,76.0,,30.51,44.6,,11:50 PM,6.2,ENE,11.5,60.0
0,Overcast,2014/3/11,2014-03-11 00:00:00<br />,36.0,,,66.0,,30.51,44.0,,12:00 AM,19.0,NE,9.2,40.0
1,Mostly Cloudy,2014/3/11,2014-03-11 00:20:00<br />,37.4,,-,76.0,,30.48,44.6,,12:20 AM,6.2,NE,9.2,50.0
2,Mostly Cloudy,2014/3/11,2014-03-11 00:50:00<br />,37.4,,-,76.0,,30.48,44.6,,12:50 AM,6.2,NE,8.1,50.0
3,Overcast,2014/3/11,2014-03-11 01:00:00<br />,36.0,,,66.0,,30.5,44.0,,1:00 AM,17.0,NE,10.4,40.0
4,Overcast,2014/3/11,2014-03-11 01:20:00<br />,37.4,,-,76.0,,30.51,44.6,,1:20 AM,6.2,NE,6.9,40.0
5,Overcast,2014/3/11,2014-03-11 01:50:00<br />,39.2,,-,81.0,,30.51,44.6,,1:50 AM,6.2,NE,9.2,50.0
6,Overcast,2014/3/11,2014-03-11 02:00:00<br />,37.0,,,68.0,,30.51,44.0,,2:00 AM,19.0,NNE,11.5,30.0
7,Overcast,2014/3/11,2014-03-11 02:20:00<br />,37.4,,-,76.0,,30.51,44.6,,2:20 AM,6.2,NE,8.1,50.0
8,Mostly Cloudy,2014/3/11,2014-03-11 02:50:00<br />,39.2,,-,81.0,,30.51,44.6,,2:50 AM,6.2,NE,10.4,50.0
9,Overcast,2014/3/11,2014-03-11 03:00:00<br />,37.0,,,68.0,,30.51,44.0,,3:00 AM,19.0,NE,10.4,50.0
10,Mostly Cloudy,2014/3/11,2014-03-11 03:20:00<br />,39.2,,-,81.0,,30.51,44.6,,3:20 AM,6.2,ENE,12.7,60.0
11,Mostly Cloudy,2014/3/11,2014-03-11 03:50:00<br />,39.2,,-,81.0,,30.51,44.6,,3:50 AM,6.2,ENE,11.5,60.0
12,Overcast,2014/3/11,2014-03-11 04:00:00<br />,37.0,,,70.0,,30.5,44.0,,4:00 AM,15.0,ENE,9.2,60.0
13,Mostly Cloudy,2014/3/11,2014-03-11 04:20:00<br />,39.2,,-,81.0,,30.51,44.6,,4:20 AM,6.2,ENE,11.5,60.0
14,Mostly Cloudy,2014/3/11,2014-03-11 04:50:00<br />,39.2,,-,87.0,,30.51,42.8,,4:50 AM,6.2,ENE,10.4,60.0
15,Overcast,2014/3/11,2014-03-11 05:00:00<br />,38.0,,,71.0,,30.51,44.0,,5:00 AM,17.0,NE,8.1,50.0
16,Mostly Cloudy,2014/3/11,2014-03-11 05:20:00<br />,39.2,,-,87.0,,30.51,42.8,,5:20 AM,6.2,ENE,9.2,60.0
17,Mostly Cloudy,2014/3/11,2014-03-11 05:50:00<br />,39.2,,-,87.0,,30.51,42.8,,5:50 AM,6.2,ENE,10.4,60.0
18,,2014/3/11,2014-03-11 06:00:00<br />,39.0,,,79.0,,30.53,43.0,,6:00 AM,10.0,NE,10.4,50.0
19,Mostly Cloudy,2014/3/11,2014-03-11 06:20:00<br />,39.2,,-,87.0,,30.54,42.8,,6:20 AM,6.2,ENE,9.2,60.0
20,Mostly Cloudy,2014/3/11,2014-03-11 06:50:00<br />,39.2,,-,87.0,,30.54,42.8,,6:50 AM,6.2,ENE,6.9,60.0
21,Rain,2014/3/11,2014-03-11 07:00:00<br />,39.0,Rain,,75.0,,30.54,44.0,,7:00 AM,11.0,NE,10.4,40.0
22,Mostly Cloudy,2014/3/11,2014-03-11 07:20:00<br />,39.2,,-,81.0,,30.54,44.6,,7:20 AM,6.2,ENE,9.2,60.0
23,Overcast,2014/3/11,2014-03-11 07:50:00<br />,39.2,,-,81.0,,30.54,44.6,,7:50 AM,6.2,ENE,9.2,60.0
24,Overcast,2014/3/11,2014-03-11 08:00:00<br />,38.0,,,73.0,,30.55,44.0,,8:00 AM,12.0,NE,9.2,40.0
25,Overcast,2014/3/11,2014-03-11 08:20:00<br />,39.2,,-,81.0,,30.54,44.6,,8:20 AM,6.2,NE,6.9,50.0
26,Overcast,2014/3/11,2014-03-11 08:50:00<br />,39.2,,-,81.0,,30.54,44.6,,8:50 AM,6.2,NE,8.1,40.0
27,Overcast,2014/3/11,2014-03-11 09:00:00<br />,38.0,,,70.0,,30.55,45.0,,9:00 AM,11.0,NE,10.4,40.0
28,Overcast,2014/3/11,2014-03-11 09:20:00<br />,39.2,,-,81.0,,30.54,44.6,,9:20 AM,6.2,ENE,9.2,60.0
29,Overcast,2014/3/11,2014-03-11 09:50:00<br />,41.0,,-,81.0,,30.54,46.4,,9:50 AM,6.2,NE,9.2,50.0
30,Overcast,2014/3/11,2014-03-11 10:00:00<br />,39.0,,,69.0,,30.55,46.0,,10:00 AM,10.0,NE,11.5,40.0
31,Mostly Cloudy,2014/3/11,2014-03-11 10:20:00<br />,41.0,,-,81.0,,30.54,46.4,,10:20 AM,6.2,ENE,10.4,60.0
32,Mostly Cloudy,2014/3/11,2014-03-11 10:50:00<br />,41.0,,-,81.0,,30.54,46.4,,10:50 AM,6.2,ENE,10.4,60.0
33,Overcast,2014/3/11,2014-03-11 11:00:00<br />,40.0,,,69.0,,30.55,47.0,,11:00 AM,9.0,NE,10.4,50.0
34,Mostly Cloudy,2014/3/11,2014-03-11 11:20:00<br />,42.8,,-,82.0,,30.54,48.2,,11:20 AM,5.6,NE,8.1,50.0
35,Overcast,2014/3/11,2014-03-11 11:50:00<br />,42.8,,-,82.0,,30.54,48.2,,11:50 AM,5.0,NE,9.2,50.0
36,Overcast,2014/3/11,2014-03-11 12:00:00<br />,41.0,,,70.0,,30.54,48.0,,12:00 PM,6.0,NE,10.4,40.0
37,Mostly Cloudy,2014/3/11,2014-03-11 12:20:00<br />,42.8,,-,82.0,,30.54,48.2,,12:20 PM,5.0,ENE,10.4,60.0
38,Mostly Cloudy,2014/3/11,2014-03-11 12:50:00<br />,42.8,,-,76.0,,30.51,50.0,,12:50 PM,4.3,ENE,9.2,60.0
39,Overcast,2014/3/11,2014-03-11 13:00:00<br />,41.0,,,63.0,,30.53,50.0,,1:00 PM,6.0,NE,10.4,50.0
40,Mostly Cloudy,2014/3/11,2014-03-11 13:20:00<br />,42.8,,-,76.0,,30.51,50.0,,1:20 PM,4.3,ENE,9.2,60.0
41,Mostly Cloudy,2014/3/11,2014-03-11 13:50:00<br />,44.6,,-,82.0,,30.51,50.0,,1:50 PM,4.3,ENE,9.2,60.0
42,Light Haze,2014/3/11,2014-03-11 14:00:00<br />,42.0,,,64.0,,30.52,51.0,,2:00 PM,6.0,ENE,10.4,60.0
43,Mostly Cloudy,2014/3/11,2014-03-11 14:20:00<br />,44.6,,-,76.0,,30.51,51.8,,2:20 PM,4.3,ENE,9.2,60.0
44,Mostly Cloudy,2014/3/11,2014-03-11 14:50:00<br />,44.6,,-,76.0,,30.51,51.8,,2:50 PM,4.3,NE,9.2,50.0
45,Light Haze,2014/3/11,2014-03-11 15:00:00<br />,43.0,,,61.0,,30.51,52.0,,3:00 PM,6.0,NE,8.1,40.0
46,Mostly Cloudy,2014/3/11,2014-03-11 15:20:00<br />,44.6,,-,76.0,,30.51,51.8,,3:20 PM,5.0,NE,8.1,50.0
47,Scattered Clouds,2014/3/11,2014-03-11 15:50:00<br />,44.6,,-,76.0,,30.51,51.8,,3:50 PM,5.0,NE,9.2,50.0
48,Light Haze,2014/3/11,2014-03-11 16:00:00<br />,43.0,,,63.0,,30.51,52.0,,4:00 PM,6.0,NE,9.2,40.0
49,Mostly Cloudy,2014/3/11,2014-03-11 16:20:00<br />,44.6,,-,72.0,,30.51,53.6,,4:20 PM,4.3,NE,9.2,50.0
50,Mostly Cloudy,2014/3/11,2014-03-11 16:50:00<br />,44.6,,-,76.0,,30.51,51.8,,4:50 PM,5.0,NE,8.1,40.0
51,Partly Cloudy,2014/3/11,2014-03-11 17:00:00<br />,43.0,,,64.0,,30.5,52.0,,5:00 PM,6.0,NE,9.2,40.0
52,Scattered Clouds,2014/3/11,2014-03-11 17:20:00<br />,44.6,,-,76.0,,30.51,51.8,,5:20 PM,6.2,NE,6.9,40.0
53,Partly Cloudy,2014/3/11,2014-03-11 17:50:00<br />,44.6,,-,76.0,,30.51,51.8,,5:50 PM,6.2,NE,6.9,40.0
54,,2014/3/11,2014-03-11 18:00:00<br />,43.0,,,66.0,,30.5,51.0,,6:00 PM,7.0,NNE,6.9,30.0
55,Unknown,2014/3/11,2014-03-11 18:20:00<br />,42.8,,-,71.0,,30.51,51.8,,6:20 PM,5.6,NE,6.9,50.0
56,Clear,2014/3/11,2014-03-11 18:50:00<br />,42.8,,-,76.0,,30.51,50.0,,6:50 PM,-9999.0,ENE,9.2,60.0
57,,2014/3/11,2014-03-11 19:00:00<br />,42.0,,,64.0,,30.52,50.0,,7:00 PM,9.0,NE,8.1,50.0
58,Unknown,2014/3/11,2014-03-11 19:20:00<br />,42.8,,-,76.0,,30.51,50.0,,7:20 PM,5.6,ENE,9.2,60.0
59,Partly Cloudy,2014/3/11,2014-03-11 19:50:00<br />,42.8,,-,82.0,,30.51,48.2,,7:50 PM,5.0,ENE,10.4,60.0
60,,2014/3/11,2014-03-11 20:00:00<br />,42.0,,,67.0,,30.52,49.0,,8:00 PM,7.0,NE,11.5,50.0
61,Unknown,2014/3/11,2014-03-11 20:20:00<br />,41.0,,-,76.0,,30.51,48.2,,8:20 PM,5.0,ENE,6.9,70.0
62,Clear,2014/3/11,2014-03-11 20:50:00<br />,41.0,,-,81.0,,30.51,46.4,,8:50 PM,-9999.0,ENE,9.2,60.0
63,,2014/3/11,2014-03-11 21:00:00<br />,40.0,,,68.0,,30.53,47.0,,9:00 PM,10.0,NE,9.2,50.0
64,Clear,2014/3/11,2014-03-11 21:20:00<br />,41.0,,-,81.0,,30.54,46.4,,9:20 PM,-9999.0,ENE,8.1,60.0
65,Clear,2014/3/11,2014-03-11 21:50:00<br />,39.2,,-,81.0,,30.54,44.6,,9:50 PM,-9999.0,ENE,9.2,60.0
66,,2014/3/11,2014-03-11 22:00:00<br />,38.0,,,68.0,,30.53,45.0,,10:00 PM,14.0,NE,6.9,50.0
67,Clear,2014/3/11,2014-03-11 22:20:00<br />,39.2,,-,81.0,,30.54,44.6,,10:20 PM,-9999.0,ENE,8.1,60.0
68,Clear,2014/3/11,2014-03-11 22:50:00<br />,39.2,,-,87.0,,30.54,42.8,,10:50 PM,-9999.0,ENE,5.8,60.0
69,,2014/3/11,2014-03-11 23:00:00<br />,37.0,,,69.0,,30.53,44.0,,11:00 PM,15.0,NE,5.8,50.0
70,Clear,2014/3/11,2014-03-11 23:20:00<br />,39.2,,-,87.0,,30.51,42.8,,11:20 PM,-9999.0,NE,4.6,50.0
71,Clear,2014/3/11,2014-03-11 23:50:00<br />,37.4,,-,81.0,,30.51,42.8,,11:50 PM,-9999.0,NE,4.6,40.0
0,,2014/3/12,2014-03-12 00:00:00<br />,37.0,,,75.0,,30.52,42.0,,12:00 AM,12.0,NE,5.8,40.0
1,Clear,2014/3/12,2014-03-12 00:20:00<br />,37.4,,-,87.0,,30.51,41.0,,12:20 AM,-9999.0,NE,5.8,40.0
2,Clear,2014/3/12,2014-03-12 00:50:00<br />,37.4,,-,87.0,,30.51,41.0,,12:50 AM,-9999.0,NE,5.8,40.0
3,,2014/3/12,2014-03-12 01:00:00<br />,36.0,,,77.0,,30.51,41.0,,1:00 AM,12.0,NNE,4.6,30.0
4,Unknown,2014/3/12,2014-03-12 01:20:00<br />,35.6,,-,87.0,,30.51,39.2,,1:20 AM,6.2,Variable,3.5,0.0
5,Unknown,2014/3/12,2014-03-12 01:50:00<br />,35.6,,-,87.0,,30.51,39.2,,1:50 AM,6.2,North,3.5,360.0
6,,2014/3/12,2014-03-12 02:00:00<br />,36.0,,,78.0,,30.52,40.0,,2:00 AM,12.0,NNE,4.6,20.0
7,Unknown,2014/3/12,2014-03-12 02:20:00<br />,35.6,,-,93.0,,30.51,37.4,,2:20 AM,6.2,North,3.5,360.0
8,Clear,2014/3/12,2014-03-12 02:50:00<br />,35.6,,-,93.0,,30.51,37.4,,2:50 AM,-9999.0,North,4.6,350.0
9,,2014/3/12,2014-03-12 03:00:00<br />,35.0,,,84.0,,30.52,38.0,,3:00 AM,11.0,North,3.5,350.0
10,Clear,2014/3/12,2014-03-12 03:20:00<br />,35.6,,-,93.0,,30.51,37.4,,3:20 AM,-9999.0,North,4.6,360.0
11,Clear,2014/3/12,2014-03-12 03:50:00<br />,33.8,,-,93.0,,30.51,35.6,,3:50 AM,-9999.0,North,3.5,360.0
12,,2014/3/12,2014-03-12 04:00:00<br />,35.0,,,87.0,,30.51,37.0,,4:00 AM,12.0,NNE,4.6,20.0
13,Clear,2014/3/12,2014-03-12 04:20:00<br />,35.6,,-,93.0,,30.51,37.4,,4:20 AM,-9999.0,NNE,4.6,30.0
14,Clear,2014/3/12,2014-03-12 04:50:00<br />,35.6,,-,93.0,,30.51,37.4,,4:50 AM,-9999.0,NNE,4.6,30.0
15,,2014/3/12,2014-03-12 05:00:00<br />,35.0,,,88.0,,30.51,37.0,,5:00 AM,9.0,NNE,5.8,20.0
16,Unknown,2014/3/12,2014-03-12 05:20:00<br />,35.6,,-,93.0,,30.51,37.4,,5:20 AM,5.6,NNE,5.8,30.0
17,Unknown,2014/3/12,2014-03-12 05:50:00<br />,35.6,,-,93.0,,30.51,37.4,,5:50 AM,5.6,Variable,3.5,0.0
18,,2014/3/12,2014-03-12 06:00:00<br />,34.0,,,86.0,,30.51,37.0,,6:00 AM,7.0,NNE,5.8,20.0
19,Unknown,2014/3/12,2014-03-12 06:20:00<br />,35.6,,-,93.0,,30.51,37.4,,6:20 AM,5.0,Variable,3.5,0.0
20,Unknown,2014/3/12,2014-03-12 06:50:00<br />,33.8,,-,93.0,,30.51,35.6,,6:50 AM,5.0,NNE,3.5,20.0
21,,2014/3/12,2014-03-12 07:00:00<br />,34.0,,,90.0,,30.52,36.0,,7:00 AM,7.0,NNE,3.5,30.0
22,Unknown,2014/3/12,2014-03-12 07:20:00<br />,35.6,,-,93.0,,30.51,37.4,,7:20 AM,4.3,North,3.5,350.0
23,Partly Cloudy,2014/3/12,2014-03-12 07:50:00<br />,35.6,,-,87.0,,30.54,39.2,,7:50 AM,4.3,NNW,3.5,340.0
24,Light Haze,2014/3/12,2014-03-12 08:00:00<br />,36.0,,,88.0,,30.54,38.0,,8:00 AM,6.0,North,4.6,10.0
25,Mostly Cloudy,2014/3/12,2014-03-12 08:20:00<br />,37.4,,-,93.0,,30.54,39.2,,8:20 AM,3.7,Variable,3.5,0.0
26,Mostly Cloudy,2014/3/12,2014-03-12 08:50:00<br />,39.2,,-,93.0,,30.54,41.0,,8:50 AM,3.7,North,4.6,350.0
27,Light Haze,2014/3/12,2014-03-12 09:00:00<br />,37.0,,,86.0,,30.54,40.0,,9:00 AM,4.0,North,4.6,10.0
28,Mostly Cloudy,2014/3/12,2014-03-12 09:20:00<br />,39.2,,-,87.0,,30.54,42.8,,9:20 AM,3.7,NNE,4.6,20.0
29,Mostly Cloudy,2014/3/12,2014-03-12 09:50:00<br />,41.0,,-,87.0,,30.54,44.6,,9:50 AM,3.7,NNE,4.6,20.0
30,Light Haze,2014/3/12,2014-03-12 10:00:00<br />,40.0,,,79.0,,30.54,44.0,,10:00 AM,3.0,North,5.8,10.0
31,Scattered Clouds,2014/3/12,2014-03-12 10:20:00<br />,42.8,,-,87.0,,30.54,46.4,,10:20 AM,3.7,NNE,4.6,20.0
32,Partly Cloudy,2014/3/12,2014-03-12 10:50:00<br />,42.8,,-,82.0,,30.51,48.2,,10:50 AM,4.3,NNE,4.6,20.0
33,Light Haze,2014/3/12,2014-03-12 11:00:00<br />,40.0,,,70.0,,30.53,47.0,,11:00 AM,4.0,NNE,4.6,20.0
34,Unknown,2014/3/12,2014-03-12 11:20:00<br />,42.8,,-,71.0,,30.51,51.8,,11:20 AM,4.3,NNE,4.6,30.0
35,Unknown,2014/3/12,2014-03-12 11:50:00<br />,44.6,,-,72.0,,30.51,53.6,,11:50 AM,5.0,ENE,5.8,60.0
36,Light Haze,2014/3/12,2014-03-12 12:00:00<br />,44.0,,,59.0,,30.51,54.0,,12:00 PM,6.0,NNE,4.6,20.0
37,Unknown,2014/3/12,2014-03-12 12:20:00<br />,44.6,,-,67.0,,30.51,55.4,,12:20 PM,5.0,Variable,4.6,0.0
38,Unknown,2014/3/12,2014-03-12 12:50:00<br />,44.6,,-,63.0,,30.48,57.2,,12:50 PM,5.6,NE,5.8,40.0
39,,2014/3/12,2014-03-12 13:00:00<br />,42.0,,,50.0,,30.49,56.0,,1:00 PM,6.0,NE,5.8,40.0
40,Unknown,2014/3/12,2014-03-12 13:20:00<br />,44.6,,-,63.0,,30.48,57.2,,1:20 PM,5.6,East,6.9,80.0
41,Unknown,2014/3/12,2014-03-12 13:50:00<br />,44.6,,-,63.0,,30.45,57.2,,1:50 PM,5.6,ENE,6.9,70.0
42,,2014/3/12,2014-03-12 14:00:00<br />,42.0,,,45.0,,30.46,58.0,,2:00 PM,7.0,East,6.9,80.0
43,Unknown,2014/3/12,2014-03-12 14:20:00<br />,44.6,,-,59.0,,30.45,59.0,,2:20 PM,5.6,ENE,6.9,70.0
44,Unknown,2014/3/12,2014-03-12 14:50:00<br />,44.6,,-,59.0,,30.45,59.0,,2:50 PM,5.6,NE,5.8,50.0
45,,2014/3/12,2014-03-12 15:00:00<br />,44.0,,,46.0,,30.45,59.0,,3:00 PM,6.0,ENE,6.9,60.0
46,Unknown,2014/3/12,2014-03-12 15:20:00<br />,46.4,,-,59.0,,30.45,60.8,,3:20 PM,5.6,ENE,5.8,60.0
47,Clear,2014/3/12,2014-03-12 15:50:00<br />,44.6,,-,55.0,,30.42,60.8,,3:50 PM,-9999.0,ENE,5.8,60.0
48,,2014/3/12,2014-03-12 16:00:00<br />,43.0,,,40.0,,30.43,61.0,,4:00 PM,7.0,NE,5.8,50.0
49,Clear,2014/3/12,2014-03-12 16:20:00<br />,44.6,,-,55.0,,30.42,60.8,,4:20 PM,-9999.0,ENE,6.9,60.0
50,Unknown,2014/3/12,2014-03-12 16:50:00<br />,42.8,,-,55.0,,30.42,59.0,,4:50 PM,5.0,ENE,4.6,60.0
51,,2014/3/12,2014-03-12 17:00:00<br />,45.0,,,48.0,,30.42,60.0,,5:00 PM,7.0,NNE,3.5,20.0
52,Unknown,2014/3/12,2014-03-12 17:20:00<br />,44.6,,-,63.0,,30.42,57.2,,5:20 PM,5.0,Variable,3.5,0.0
53,Unknown,2014/3/12,2014-03-12 17:50:00<br />,44.6,,-,72.0,,30.42,53.6,,5:50 PM,4.3,NE,4.6,50.0
54,Light Haze,2014/3/12,2014-03-12 18:00:00<br />,46.0,,,59.0,,30.43,56.0,,6:00 PM,6.0,NNE,5.8,30.0
55,Unknown,2014/3/12,2014-03-12 18:20:00<br />,44.6,,-,67.0,,30.42,55.4,,6:20 PM,3.7,NE,3.5,40.0
56,Unknown,2014/3/12,2014-03-12 18:50:00<br />,42.8,,-,63.0,,30.42,55.4,,6:50 PM,3.7,Variable,2.3,0.0
57,Light Haze,2014/3/12,2014-03-12 19:00:00<br />,46.0,,,65.0,,30.44,54.0,,7:00 PM,5.0,NNE,3.5,30.0
58,Unknown,2014/3/12,2014-03-12 19:20:00<br />,41.0,,-,67.0,,30.42,51.8,,7:20 PM,3.7,NE,3.5,50.0
59,Unknown,2014/3/12,2014-03-12 19:50:00<br />,41.0,,-,62.0,,30.42,53.6,,7:50 PM,3.7,ENE,2.3,70.0
60,Light Haze,2014/3/12,2014-03-12 20:00:00<br />,44.0,,,68.0,,30.44,52.0,,8:00 PM,4.0,NNE,1.2,30.0
61,Unknown,2014/3/12,2014-03-12 20:20:00<br />,41.0,,-,71.0,,30.45,50.0,,8:20 PM,3.7,North,4.6,360.0
62,Haze,2014/3/12,2014-03-12 20:50:00<br />,44.6,,-,82.0,,30.45,50.0,,8:50 PM,3.1,North,3.5,10.0
63,Light Haze,2014/3/12,2014-03-12 21:00:00<br />,45.0,,,75.0,,30.45,50.0,,9:00 PM,3.0,NNE,3.5,20.0
64,Haze,2014/3/12,2014-03-12 21:20:00<br />,44.6,,-,76.0,,30.45,51.8,,9:20 PM,3.1,NE,2.3,50.0
65,Haze,2014/3/12,2014-03-12 21:50:00<br />,42.8,,-,82.0,,30.45,48.2,,9:50 PM,-9999.0,NE,2.3,40.0
66,Light Haze,2014/3/12,2014-03-12 22:00:00<br />,44.0,,,82.0,,30.45,48.0,,10:00 PM,3.0,NE,4.6,50.0
67,Haze,2014/3/12,2014-03-12 22:20:00<br />,42.8,,-,87.0,,30.45,46.4,,10:20 PM,-9999.0,Calm,Calm,0.0
68,Haze,2014/3/12,2014-03-12 22:50:00<br />,41.0,,-,81.0,,30.42,46.4,,10:50 PM,-9999.0,NNE,2.3,20.0
69,Light Haze,2014/3/12,2014-03-12 23:00:00<br />,43.0,,,82.0,,30.44,47.0,,11:00 PM,2.0,NNE,3.5,20.0
70,Haze,2014/3/12,2014-03-12 23:20:00<br />,42.8,,-,87.0,,30.42,46.4,,11:20 PM,2.5,Calm,Calm,0.0
71,Haze,2014/3/12,2014-03-12 23:50:00<br />,41.0,,-,87.0,,30.42,44.6,,11:50 PM,2.2,Variable,2.3,0.0
0,Light Haze,2014/3/13,2014-03-13 00:00:00<br />,42.0,,,89.0,,30.44,44.0,,12:00 AM,1.0,North,1.2,10.0
1,Patches of Fog,2014/3/13,2014-03-13 00:50:00<br />,41.0,Fog,-,87.0,,30.42,44.6,,12:50 AM,0.6,Calm,Calm,0.0
2,Light Haze,2014/3/13,2014-03-13 01:00:00<br />,40.0,,,90.0,,30.43,42.0,,1:00 AM,1.0,NNE,1.2,30.0
